DATE,SP500,VIX,FNG,SP500_Change,SP500_Change_lag1,SP500_Change_lag2,SP500_Change_lag3,SP500_Change_lag4,SP500_Change_lag5,SP500_Change_lag6,SP500_Change_lag7,SP500_Change_lag8,SP500_Change_lag9,S&P_1day_up,S&P_3day_up,S&P_5day_up,S&P_14day_up,S&P_28day_up,VIX_Change,FNG_Change,SP500_Change_Percentage,SP500_Change_1day,SP500_Change_3day,SP500_Change_5day,SP500_Change_14day,SP500_Change_28day
2015-07-10,2076.62,16.83,14.0,25.31,4.63,-34.66,12.58,-8.02,-0.64,14.31,5.47,-43.85,-0.82,1,1,1,1,1,-3.14,2.0,1.234,1.12,1.501,2.438,1.56,0.146
2015-07-13,2099.6,13.9,24.0,22.98,25.31,4.63,-34.66,12.58,-8.02,-0.64,14.31,5.47,-43.85,1,1,1,1,0,-2.93,10.0,1.107,0.45,1.189,1.381,0.204,-3.076
2015-07-14,2108.95,13.37,24.0,9.35,22.98,25.31,4.63,-34.66,12.58,-8.02,-0.64,14.31,5.47,0,1,1,0,0,-0.53,0.0,0.445,-0.074,0.843,0.489,-0.52,-6.576
2015-07-15,2107.4,13.23,30.0,-1.55,9.35,22.98,25.31,4.63,-34.66,12.58,-8.02,-0.64,14.31,1,1,1,0,0,-0.14,6.0,-0.073,0.801,0.99,0.32,-0.668,-10.156
2015-07-16,2124.29,12.11,30.0,16.89,-1.55,9.35,22.98,25.31,4.63,-34.66,12.58,-8.02,-0.64,1,0,0,0,0,-1.12,0.0,0.801,0.112,-0.241,-1.051,-1.16,-12.18
2015-07-17,2126.64,11.95,34.0,2.35,16.89,-1.55,9.35,22.98,25.31,4.63,-34.66,12.58,-8.02,1,0,0,0,0,-0.16,4.0,0.111,0.077,-0.588,-2.212,-2.028,-8.762
2015-07-20,2128.28,12.25,34.0,1.64,2.35,16.89,-1.55,9.35,22.98,25.31,4.63,-34.66,12.58,0,0,0,0,0,0.3,0.0,0.077,-0.426,-1.229,-2.851,-2.385,-6.612
2015-07-21,2119.21,12.22,25.0,-9.07,1.64,2.35,16.89,-1.55,9.35,22.98,25.31,4.63,-34.66,0,0,0,0,0,-0.03,-9.0,-0.426,-0.238,-1.859,-1.22,-0.706,-6.124
2015-07-22,2114.15,12.12,20.0,-5.06,-9.07,1.64,2.35,16.89,-1.55,9.35,22.98,25.31,4.63,0,0,0,0,0,-0.1,-5.0,-0.239,-0.566,-2.195,-0.263,-1.419,-6.699
2015-07-23,2102.15,12.64,15.0,-12.0,-5.06,-9.07,1.64,2.35,16.89,-1.55,9.35,22.98,25.31,0,0,1,0,0,0.52,-5.0,-0.568,-1.064,-0.421,0.307,-0.762,-8.907
2015-07-24,2079.65,13.74,15.0,-22.5,-12.0,-5.06,-9.07,1.64,2.35,16.89,-1.55,9.35,22.98,0,1,1,1,0,1.1,0.0,-1.07,-0.571,1.376,1.151,0.178,-6.222
2015-07-27,2067.64,15.6,7.0,-12.01,-22.5,-12.0,-5.06,-9.07,1.64,2.35,16.89,-1.55,9.35,1,1,1,1,0,1.86,-8.0,-0.578,1.231,1.971,1.462,1.149,-5.602
2015-07-28,2093.25,13.44,17.0,25.61,-12.01,-22.5,-12.0,-5.06,-9.07,1.64,2.35,16.89,-1.55,1,1,1,1,0,-2.16,10.0,1.239,0.741,0.512,0.003,0.444,-8.32
2015-07-29,2108.57,12.5,21.0,15.32,25.61,-12.01,-22.5,-12.0,-5.06,-9.07,1.64,2.35,16.89,1,0,0,0,0,-0.94,4.0,0.732,0.003,-0.503,-0.417,-0.557,-6.648
2015-07-30,2108.63,12.13,21.0,0.06,15.32,25.61,-12.01,-22.5,-12.0,-5.06,-9.07,1.64,2.35,0,0,0,0,0,-0.37,0.0,0.003,-0.227,-0.726,-1.189,-1.376,-7.901
2015-07-31,2103.84,12.12,20.0,-4.79,0.06,15.32,25.61,-12.01,-22.5,-12.0,-5.06,-9.07,1.64,0,0,0,0,0,-0.01,-1.0,-0.227,-0.275,-0.19,-1.246,-3.23,-7.187
2015-08-03,2098.04,12.56,24.0,-5.8,-4.79,0.06,15.32,25.61,-12.01,-22.5,-12.0,-5.06,-9.07,0,0,1,0,0,0.44,4.0,-0.276,-0.224,-0.688,0.292,-6.044,-6.511
2015-08-04,2093.32,13.0,28.0,-4.72,-5.8,-4.79,0.06,15.32,25.61,-12.01,-22.5,-12.0,-5.06,1,0,0,0,0,0.44,4.0,-0.225,0.311,-0.751,-0.441,-9.538,-6.687
2015-08-05,2099.84,12.51,21.0,6.52,-4.72,-5.8,-4.79,0.06,15.32,25.61,-12.01,-22.5,-12.0,0,1,0,0,0,-0.49,-7.0,0.311,-0.778,0.207,-0.659,-11.094,-5.816
2015-08-06,2083.56,13.77,18.0,-16.28,6.52,-4.72,-5.8,-4.79,0.06,15.32,25.61,-12.01,-22.5,0,1,0,0,0,1.26,-3.0,-0.775,-0.285,0.024,-0.008,-6.812,-4.203
2015-08-07,2077.57,13.39,10.0,-5.99,-16.28,6.52,-4.72,-5.8,-4.79,0.06,15.32,25.61,-12.01,1,1,1,0,0,-0.38,-8.0,-0.287,1.277,0.407,0.67,-4.315,-4.193
2015-08-10,2104.18,12.23,9.0,26.61,-5.99,-16.28,6.52,-4.72,-5.8,-4.79,0.06,15.32,25.61,0,0,0,0,0,-1.16,-1.0,1.281,-0.968,-1.001,-0.084,-5.55,-7.035
2015-08-11,2084.07,13.71,12.0,-20.11,26.61,-5.99,-16.28,6.52,-4.72,-5.8,-4.79,0.06,15.32,1,1,1,0,0,1.48,3.0,-0.956,0.094,0.355,0.611,-5.318,-5.565
2015-08-12,2086.05,13.61,9.0,1.98,-20.11,26.61,-5.99,-16.28,6.52,-4.72,-5.8,-4.79,0.06,0,1,0,0,0,-0.1,-3.0,0.095,-0.128,0.786,-0.309,-8.263,-6.876
2015-08-13,2083.39,13.49,11.0,-2.66,1.98,-20.11,26.61,-5.99,-16.28,6.52,-4.72,-5.8,-4.79,1,1,0,0,0,-0.12,2.0,-0.128,0.391,0.649,-2.285,-6.449,-6.933
2015-08-14,2091.54,12.83,11.0,8.15,-2.66,1.98,-20.11,26.61,-5.99,-16.28,6.52,-4.72,-5.8,1,0,0,0,0,-0.66,0.0,0.391,0.523,-0.573,-5.791,-6.739,-7.646
2015-08-17,2102.44,13.02,14.0,10.9,8.15,-2.66,1.98,-20.11,26.61,-5.99,-16.28,6.52,-4.72,0,0,0,0,0,0.19,3.0,0.521,-0.264,-3.19,-10.004,-8.664,-8.181
2015-08-18,2096.92,13.79,13.0,-5.52,10.9,8.15,-2.66,1.98,-20.11,26.61,-5.99,-16.28,6.52,0,0,0,0,0,0.77,-1.0,-0.263,-0.823,-5.994,-10.907,-6.065,-10.233
2015-08-19,2079.61,15.25,13.0,-17.31,-5.52,10.9,8.15,-2.66,1.98,-20.11,26.61,-5.99,-16.28,0,0,0,0,0,1.46,0.0,-0.825,-2.093,-8.889,-6.634,-6.561,-9.324
2015-08-20,2035.73,19.14,8.0,-43.88,-17.31,-5.52,10.9,8.15,-2.66,1.98,-20.11,26.61,-5.99,0,0,0,0,0,3.89,-5.0,-2.11,-3.118,-8.084,-2.311,-4.012,-5.564
2015-08-21,1970.89,28.03,8.0,-64.84,-43.88,-17.31,-5.52,10.9,8.15,-2.66,1.98,-20.11,26.61,0,0,1,0,0,8.89,0.0,-3.185,-3.816,-1.492,0.883,-0.483,-2.312
2015-08-24,1893.21,40.74,3.0,-77.68,-64.84,-43.88,-17.31,-5.52,10.9,8.15,-2.66,1.98,-20.11,0,1,1,1,1,12.71,-5.0,-3.941,-1.299,4.792,4.007,3.035,2.95
2015-08-25,1867.61,36.02,9.0,-25.6,-77.68,-64.84,-43.88,-17.31,-5.52,10.9,8.15,-2.66,1.98,1,1,1,1,1,-4.72,6.0,-1.352,3.851,6.405,2.442,5.836,6.309
2015-08-26,1940.51,30.32,12.0,72.9,-25.6,-77.68,-64.84,-43.88,-17.31,-5.52,10.9,8.15,-2.66,1,1,1,1,1,-5.7,3.0,3.903,2.525,1.696,0.447,2.934,2.11
2015-08-27,1987.66,26.1,13.0,47.15,72.9,-25.6,-77.68,-64.84,-43.88,-17.31,-5.52,10.9,8.15,1,0,0,1,1,-4.22,1.0,2.43,0.062,-3.804,-1.882,0.131,0.421
2015-08-28,1988.87,26.05,14.0,1.21,47.15,72.9,-25.6,-77.68,-64.84,-43.88,-17.31,-5.52,10.9,0,0,0,0,1,-0.05,1.0,0.061,-0.84,-2.013,-3.403,-1.552,1.236
2015-08-31,1972.18,28.43,14.0,-16.69,1.21,47.15,72.9,-25.6,-77.68,-64.84,-43.88,-17.31,-5.52,0,0,0,0,1,2.38,0.0,-0.839,-2.933,-1.058,-0.139,-0.262,2.147
2015-09-01,1913.85,31.4,9.0,-58.33,-16.69,1.21,47.15,72.9,-25.6,-77.68,-64.84,-43.88,-17.31,1,1,1,1,1,2.97,-5.0,-2.958,1.775,0.374,1.429,1.465,5.254
2015-09-02,1948.86,26.09,13.0,35.01,-58.33,-16.69,1.21,47.15,72.9,-25.6,-77.68,-64.84,-43.88,1,1,1,0,1,-5.31,4.0,1.829,0.119,1.074,0.179,-0.528,2.865
2015-09-03,1951.13,25.61,11.0,2.27,35.01,-58.33,-16.69,1.21,47.15,72.9,-25.6,-77.68,-64.84,0,0,1,0,1,-0.48,-2.0,0.116,-1.535,-0.466,0.509,-0.969,2.212
2015-09-04,1921.22,27.8,10.0,-29.91,2.27,35.01,-58.33,-16.69,1.21,47.15,72.9,-25.6,-77.68,1,1,1,1,1,2.19,-1.0,-1.533,2.47,1.592,1.63,0.519,5.261
2015-09-08,1969.41,24.9,13.0,48.19,-29.91,2.27,35.01,-58.33,-16.69,1.21,47.15,72.9,-25.6,0,0,1,0,1,-2.9,3.0,2.508,-1.425,-0.435,0.452,-4.562,3.316
2015-09-09,1942.04,26.23,13.0,-27.37,48.19,-29.91,2.27,35.01,-58.33,-16.69,1.21,47.15,72.9,1,1,1,0,1,1.33,0.0,-1.39,0.52,0.558,2.705,-2.943,4.652
2015-09-10,1952.29,24.37,15.0,10.25,-27.37,48.19,-29.91,2.27,35.01,-58.33,-16.69,1.21,47.15,1,1,1,0,1,-1.86,2.0,0.528,0.451,1.328,1.952,-1.661,4.041
2015-09-11,1961.05,23.2,14.0,8.76,10.25,-27.37,48.19,-29.91,2.27,35.01,-58.33,-16.69,1.21,0,1,0,0,1,-1.17,-1.0,0.449,-0.411,1.755,-0.155,-1.907,2.965
2015-09-14,1953.03,24.25,13.0,-8.02,8.76,10.25,-27.37,48.19,-29.91,2.27,35.01,-58.33,-16.69,1,1,1,0,1,1.05,-1.0,-0.409,1.278,1.895,0.711,-0.085,5.073
2015-09-15,1978.09,22.54,16.0,25.06,-8.02,8.76,10.25,-27.37,48.19,-29.91,2.27,35.01,-58.33,1,0,0,1,1,-1.71,3.0,1.283,0.882,-1.027,-1.81,0.459,4.97
2015-09-16,1995.31,21.35,16.0,17.22,25.06,-8.02,8.76,10.25,-27.37,48.19,-29.91,2.27,35.01,0,0,0,0,1,-1.19,0.0,0.871,-0.258,-1.433,-2.859,-0.778,3.836
2015-09-17,1990.2,21.14,16.0,-5.11,17.22,25.06,-8.02,8.76,10.25,-27.37,48.19,-29.91,2.27,0,0,0,1,1,-0.21,0.0,-0.256,-1.612,-2.379,-2.905,0.282,3.793
2015-09-18,1958.03,22.28,18.0,-32.17,-5.11,17.22,25.06,-8.02,8.76,10.25,-27.37,48.19,-29.91,1,0,0,1,1,1.14,2.0,-1.616,0.449,-0.968,-1.341,2.784,6.649
2015-09-21,1966.97,20.14,23.0,8.94,-32.17,-5.11,17.22,25.06,-8.02,8.76,10.25,-27.37,48.19,0,0,0,1,1,-2.14,5.0,0.457,-1.237,-1.774,-4.351,2.447,6.253
2015-09-22,1942.74,22.44,31.0,-24.23,8.94,-32.17,-5.11,17.22,25.06,-8.02,8.76,10.25,-27.37,0,0,0,1,1,2.3,8.0,-1.232,-0.202,-0.58,-2.982,3.799,6.946
2015-09-23,1938.76,22.13,31.0,-3.98,-24.23,8.94,-32.17,-5.11,17.22,25.06,-8.02,8.76,10.25,0,0,0,1,1,-0.31,0.0,-0.205,-0.336,-2.933,-0.964,3.342,8.508
2015-09-24,1932.24,23.47,22.0,-6.52,-3.98,-24.23,8.94,-32.17,-5.11,17.22,25.06,-8.02,8.76,0,0,0,1,1,1.34,-9.0,-0.336,-0.046,-2.484,-0.434,3.198,9.158
2015-09-25,1931.34,23.62,18.0,-0.9,-6.52,-3.98,-24.23,8.94,-32.17,-5.11,17.22,25.06,-8.02,0,0,1,1,1,0.15,-4.0,-0.047,-2.565,-0.585,1.036,4.788,8.848
2015-09-28,1881.77,27.63,15.0,-49.57,-0.9,-6.52,-3.98,-24.23,8.94,-32.17,-5.11,17.22,25.06,1,1,1,1,1,4.01,-3.0,-2.567,0.12,2.177,5.451,7.836,11.296
2015-09-29,1884.09,26.83,13.0,2.32,-49.57,-0.9,-6.52,-3.98,-24.23,8.94,-32.17,-5.11,17.22,1,1,1,1,1,-0.8,-2.0,0.123,1.91,3.575,5.093,7.948,11.431
2015-09-30,1920.03,24.5,21.0,35.94,2.32,-49.57,-0.9,-6.52,-3.98,-24.23,8.94,-32.17,-5.11,1,1,1,1,1,-2.33,8.0,1.908,0.201,3.557,4.023,5.878,8.415
2015-10-01,1923.82,22.55,18.0,3.79,35.94,2.32,-49.57,-0.9,-6.52,-3.98,-24.23,8.94,-32.17,1,1,1,1,1,-1.95,-3.0,0.197,1.434,2.922,4.667,4.954,8.224
2015-10-02,1951.36,20.94,24.0,27.54,3.79,35.94,2.32,-49.57,-0.9,-6.52,-3.98,-24.23,8.94,1,1,1,1,1,-1.61,6.0,1.432,1.855,2.312,3.302,5.258,6.427
2015-10-05,1987.05,19.54,31.0,35.69,27.54,3.79,35.94,2.32,-49.57,-0.9,-6.52,-3.98,-24.23,0,1,1,1,1,-1.4,7.0,1.829,-0.365,1.352,1.558,4.515,3.019
2015-10-06,1979.92,19.4,36.0,-7.13,35.69,27.54,3.79,35.94,2.32,-49.57,-0.9,-6.52,-3.98,1,1,1,1,1,-0.14,5.0,-0.359,0.801,1.76,1.196,4.593,2.17
2015-10-07,1995.83,18.4,37.0,15.91,-7.13,35.69,27.54,3.79,35.94,2.32,-49.57,-0.9,-6.52,1,1,0,1,1,-1.0,1.0,0.804,0.889,1.092,-0.08,3.539,2.897
2015-10-08,2013.43,17.42,42.0,17.6,15.91,-7.13,35.69,27.54,3.79,35.94,2.32,-49.57,-0.9,1,0,1,1,1,-0.98,5.0,0.882,0.073,-0.488,0.523,3.854,1.854
2015-10-09,2014.89,17.08,43.0,1.46,17.6,15.91,-7.13,35.69,27.54,3.79,35.94,2.32,-49.57,1,0,1,1,1,-0.34,1.0,0.073,0.128,-1.026,0.905,3.701,3.412
2015-10-12,2017.46,16.17,41.0,2.57,1.46,17.6,15.91,-7.13,35.69,27.54,3.79,35.94,2.32,0,1,1,1,1,-0.91,-2.0,0.128,-0.683,0.318,0.804,3.072,3.165
2015-10-13,2003.69,17.67,35.0,-13.77,2.57,1.46,17.6,15.91,-7.13,35.69,27.54,3.79,35.94,0,1,1,1,1,1.5,-6.0,-0.683,-0.468,1.458,1.342,4.975,4.237
2015-10-14,1994.24,18.03,35.0,-9.45,-13.77,2.57,1.46,17.6,15.91,-7.13,35.69,27.54,3.79,1,1,1,1,1,0.36,0.0,-0.472,1.478,1.967,1.233,5.767,4.609
2015-10-15,2023.86,16.05,41.0,29.62,-9.45,-13.77,2.57,1.46,17.6,15.91,-7.13,35.69,27.54,1,1,1,1,1,-1.98,6.0,1.485,0.464,0.346,1.437,3.934,3.273
2015-10-16,2033.11,15.05,45.0,9.25,29.62,-9.45,-13.77,2.57,1.46,17.6,15.91,-7.13,35.69,1,0,1,1,1,-1.0,4.0,0.457,0.027,-0.7,2.077,3.302,2.755
2015-10-19,2033.66,14.98,47.0,0.55,9.25,29.62,-9.45,-13.77,2.57,1.46,17.6,15.91,-7.13,0,1,1,1,1,-0.07,2.0,0.027,-0.142,0.927,1.845,3.224,2.777
2015-10-20,2030.77,15.75,51.0,-2.89,0.55,9.25,29.62,-9.45,-13.77,2.57,1.46,17.6,15.91,0,1,1,1,1,0.77,4.0,-0.142,-0.582,2.182,1.727,2.351,2.441
2015-10-21,2018.94,16.7,50.0,-11.83,-2.89,0.55,9.25,29.62,-9.45,-13.77,2.57,1.46,17.6,1,1,1,1,1,0.95,-1.0,-0.583,1.653,2.572,3.516,3.091,4.121
2015-10-22,2052.51,14.45,55.0,33.57,-11.83,-2.89,0.55,9.25,29.62,-9.45,-13.77,2.57,1.46,1,1,1,1,1,-2.25,5.0,1.663,1.121,0.663,1.828,1.114,1.337
2015-10-23,2075.15,14.46,59.0,22.64,33.57,-11.83,-2.89,0.55,9.25,29.62,-9.45,-13.77,2.57,0,1,1,0,0,0.01,4.0,1.103,-0.193,0.741,0.205,-1.422,-1.244
2015-10-26,2071.18,15.29,61.0,-3.97,22.64,33.57,-11.83,-2.89,0.55,9.25,29.62,-9.45,-13.77,0,1,1,0,1,0.83,2.0,-0.191,-0.255,0.878,1.584,-2.32,0.988
2015-10-27,2065.89,15.43,69.0,-5.29,-3.97,22.64,33.57,-11.83,-2.89,0.55,9.25,29.62,-9.45,1,1,1,0,1,0.14,8.0,-0.255,1.181,0.65,2.12,-0.613,0.54
2015-10-28,2090.35,14.33,69.0,24.46,-5.29,-3.97,22.64,33.57,-11.83,-2.89,0.55,9.25,29.62,0,1,1,0,0,-1.1,0.0,1.184,-0.046,0.663,0.579,-1.932,-1.295
2015-10-29,2089.41,14.61,71.0,-0.94,24.46,-5.29,-3.97,22.64,33.57,-11.83,-2.89,0.55,9.25,0,1,1,0,0,0.28,2.0,-0.045,-0.481,0.975,0.503,-0.279,-1.999
2015-10-30,2079.36,15.07,70.0,-10.05,-0.94,24.46,-5.29,-3.97,22.64,33.57,-11.83,-2.89,0.55,1,1,1,1,0,0.46,-1.0,-0.481,1.182,1.098,0.95,0.09,-1.298
2015-11-02,2104.05,14.15,73.0,24.69,-10.05,-0.94,24.46,-5.29,-3.97,22.64,33.57,-11.83,-2.89,1,0,0,0,0,-0.92,3.0,1.187,0.276,-0.198,-1.225,-0.716,-4.409
2015-11-03,2109.79,14.54,73.0,5.74,24.69,-10.05,-0.94,24.46,-5.29,-3.97,22.64,33.57,-11.83,0,0,0,0,0,0.39,0.0,0.273,-0.356,-0.503,-1.334,-1.103,-4.175
2015-11-04,2102.31,15.51,72.0,-7.48,5.74,24.69,-10.05,-0.94,24.46,-5.29,-3.97,22.64,33.57,0,0,0,0,0,0.97,-1.0,-0.355,-0.113,-1.125,-1.294,-0.624,-2.792
2015-11-05,2099.93,15.05,73.0,-2.38,-7.48,5.74,24.69,-10.05,-0.94,24.46,-5.29,-3.97,22.64,0,0,0,0,0,-0.46,1.0,-0.113,-0.035,-0.866,-2.567,-0.526,-1.278
2015-11-06,2099.2,14.33,71.0,-0.73,-2.38,-7.48,5.74,24.69,-10.05,-0.94,24.46,-5.29,-3.97,0,0,0,0,0,-0.72,-2.0,-0.035,-0.982,-1.152,-3.627,-0.433,-2.729
2015-11-09,2078.58,16.52,66.0,-20.62,-0.73,-2.38,-7.48,5.74,24.69,-10.05,-0.94,24.46,-5.29,1,0,0,1,0,2.19,-5.0,-0.982,0.15,-1.553,-1.21,0.087,-3.479
2015-11-10,2081.72,15.29,66.0,3.14,-20.62,-0.73,-2.38,-7.48,5.74,24.69,-10.05,-0.94,24.46,0,0,0,1,0,-1.23,0.0,0.151,-0.323,-2.823,-1.505,1.006,-2.914
2015-11-11,2075.0,16.06,63.0,-6.72,3.14,-20.62,-0.73,-2.38,-7.48,5.74,24.69,-10.05,-0.94,0,0,1,1,0,0.77,-3.0,-0.323,-1.395,-1.048,0.412,0.217,-1.731
2015-11-12,2045.97,18.37,59.0,-29.03,-6.72,3.14,-20.62,-0.73,-2.38,-7.48,5.74,24.69,-10.05,0,1,1,1,1,2.31,-4.0,-1.399,-1.105,0.215,1.7,0.176,0.883
2015-11-13,2023.04,20.08,50.0,-22.93,-29.03,-6.72,3.14,-20.62,-0.73,-2.38,-7.48,5.74,24.69,1,1,1,1,1,1.71,-9.0,-1.121,1.474,2.959,3.232,3.355,1.855
2015-11-16,2053.19,18.16,48.0,30.15,-22.93,-29.03,-6.72,3.14,-20.62,-0.73,-2.38,-7.48,5.74,0,1,1,1,1,-1.92,-2.0,1.49,-0.136,1.387,1.651,1.18,0.164
2015-11-17,2050.44,18.84,51.0,-2.75,30.15,-22.93,-29.03,-6.72,3.14,-20.62,-0.73,-2.38,-7.48,1,1,1,1,1,0.68,3.0,-0.134,1.614,1.886,1.885,0.64,1.36
2015-11-18,2083.58,16.85,51.0,33.14,-2.75,30.15,-22.93,-29.03,-6.72,3.14,-20.62,-0.73,-2.38,0,1,1,0,0,-1.99,0.0,1.616,-0.114,0.147,0.258,-1.754,-0.986
2015-11-19,2081.24,16.99,52.0,-2.34,33.14,-2.75,30.15,-22.93,-29.03,-6.72,3.14,-20.62,-0.73,1,1,1,0,0,0.14,1.0,-0.112,0.381,0.379,0.426,-1.392,-1.79
2015-11-20,2089.17,15.47,53.0,7.93,-2.34,33.14,-2.75,30.15,-22.93,-29.03,-6.72,3.14,-20.62,0,0,0,0,0,-1.52,1.0,0.381,-0.124,-0.014,-0.421,-3.69,-3.676
2015-11-23,2086.59,15.62,53.0,-2.58,7.93,-2.34,33.14,-2.75,30.15,-22.93,-29.03,-6.72,3.14,1,1,1,0,0,0.15,0.0,-0.123,0.122,0.168,0.768,-3.095,-3.345
2015-11-24,2089.14,15.93,56.0,2.55,-2.58,7.93,-2.34,33.14,-2.75,30.15,-22.93,-29.03,-6.72,0,0,0,0,0,0.31,3.0,0.122,-0.013,-0.418,-0.462,-2.192,-4.739
2015-11-25,2088.87,15.19,59.0,-0.27,2.55,-2.58,7.93,-2.34,33.14,-2.75,30.15,-22.93,-29.03,1,1,0,0,0,-0.74,3.0,-0.013,0.059,0.659,-1.879,-0.756,-6.978
2015-11-27,2090.11,15.12,58.0,1.24,-0.27,2.55,-2.58,7.93,-2.34,33.14,-2.75,30.15,-22.93,0,0,1,0,0,-0.07,-1.0,0.059,-0.464,-0.507,0.076,-2.308,-8.046
2015-11-30,2080.41,16.13,58.0,-9.7,1.24,-0.27,2.55,-2.58,7.93,-2.34,33.14,-2.75,30.15,1,0,0,0,0,1.01,0.0,-0.464,1.063,-1.473,-0.16,-3.582,-7.499
2015-12-01,2102.63,14.67,55.0,22.22,-9.7,1.24,-0.27,2.55,-2.58,7.93,-2.34,33.14,-2.75,0,0,0,0,0,-1.46,-3.0,1.068,-1.111,-0.526,-1.877,-3.917,-7.881
2015-12-02,2079.51,15.91,55.0,-23.12,22.22,-9.7,1.24,-0.27,2.55,-2.58,7.93,-2.34,33.14,0,0,0,0,0,1.24,0.0,-1.1,-1.422,-0.116,-1.517,-1.928,-9.0
2015-12-03,2049.62,18.11,55.0,-29.89,-23.12,22.22,-9.7,1.24,-0.27,2.55,-2.58,7.93,-2.34,1,1,1,1,0,2.2,0.0,-1.437,2.023,0.672,0.126,0.705,-6.145
2015-12-04,2091.69,14.81,55.0,42.07,-29.89,-23.12,22.22,-9.7,1.24,-0.27,2.55,-2.58,7.93,0,0,0,0,0,-3.3,0.0,2.053,-0.713,-2.15,-3.87,-1.498,-10.312
2015-12-07,2077.07,15.84,38.0,-14.62,42.07,-29.89,-23.12,22.22,-9.7,1.24,-0.27,2.55,-2.58,0,0,0,0,0,1.03,-17.0,-0.699,-0.644,-1.188,-2.636,-0.983,-9.358
2015-12-08,2063.59,17.6,42.0,-13.48,-14.62,42.07,-29.89,-23.12,22.22,-9.7,1.24,-0.27,2.55,0,0,0,1,0,1.76,4.0,-0.649,-0.769,-2.466,-0.972,0.711,-9.834
2015-12-09,2047.62,19.61,35.0,-15.97,-13.48,-14.62,42.07,-29.89,-23.12,22.22,-9.7,1.24,-0.27,1,0,1,1,0,2.01,-7.0,-0.774,0.223,-1.244,1.233,0.763,-8.656
2015-12-10,2052.23,19.34,36.0,4.61,-15.97,-13.48,-14.62,42.07,-29.89,-23.12,22.22,-9.7,1.24,0,0,0,0,0,-0.27,1.0,0.225,-1.947,-0.431,-0.505,-0.405,-7.098
2015-12-11,2012.37,24.39,25.0,-39.86,4.61,-15.97,-13.48,-14.62,42.07,-29.89,-23.12,22.22,-9.7,1,1,0,1,0,5.05,-11.0,-1.942,0.466,2.958,-0.332,0.014,-6.592
2015-12-14,2021.94,22.73,30.0,9.57,-39.86,4.61,-15.97,-13.48,-14.62,42.07,-29.89,-23.12,22.22,1,1,0,0,0,-1.66,5.0,0.476,1.067,0.991,-0.039,-0.26,-5.879
2015-12-15,2043.41,20.95,35.0,21.47,9.57,-39.86,4.61,-15.97,-13.48,-14.62,42.07,-29.89,-23.12,1,0,0,0,0,-1.78,5.0,1.062,1.467,-1.872,-0.22,-2.629,-7.936
2015-12-16,2073.07,17.86,46.0,29.66,21.47,9.57,-39.86,4.61,-15.97,-13.48,-14.62,42.07,-29.89,0,0,0,0,0,-3.09,11.0,1.451,-1.526,-2.541,-0.43,-6.361,-8.795
2015-12-17,2041.89,18.94,37.0,-31.18,29.66,21.47,9.57,-39.86,4.61,-15.97,-13.48,-14.62,42.07,0,0,1,0,0,1.08,-9.0,-1.504,-1.753,-0.141,0.921,-5.782,-4.903
2015-12-18,2005.55,20.7,37.0,-36.34,-31.18,29.66,21.47,9.57,-39.86,4.61,-15.97,-13.48,-14.62,1,1,1,0,0,1.76,0.0,-1.78,0.764,2.877,2.495,-4.01,-3.241
2015-12-21,2021.15,18.7,35.0,15.6,-36.34,-31.18,29.66,21.47,9.57,-39.86,4.61,-15.97,-13.48,1,1,1,0,0,-2.0,-2.0,0.778,0.889,1.986,2.853,-4.112,-5.89
2015-12-22,2038.97,16.6,36.0,17.82,15.6,-36.34,-31.18,29.66,21.47,9.57,-39.86,4.61,-15.97,1,1,1,0,0,-2.1,1.0,0.882,1.253,0.867,1.207,-7.357,-6.256
2015-12-23,2064.29,15.57,43.0,25.32,17.82,15.6,-36.34,-31.18,29.66,21.47,9.57,-39.86,4.61,0,1,0,0,0,-1.03,7.0,1.242,-0.162,0.69,-0.998,-6.986,-7.3
2015-12-24,2060.99,15.74,42.0,-3.3,25.32,17.82,15.6,-36.34,-31.18,29.66,21.47,9.57,-39.86,0,1,0,0,0,0.17,-1.0,-0.16,-0.218,0.115,-2.341,-8.752,-8.765
2015-12-28,2056.5,16.91,48.0,-4.49,-3.3,25.32,17.82,15.6,-36.34,-31.18,29.66,21.47,9.57,1,0,0,0,0,1.17,6.0,-0.218,1.061,-0.609,-1.931,-8.499,-9.853
2015-12-29,2078.36,16.08,48.0,21.86,-4.49,-3.3,25.32,17.82,15.6,-36.34,-31.18,29.66,21.47,0,0,0,0,0,-0.83,0.0,1.063,-0.729,-3.195,-4.284,-10.651,-10.997
2015-12-30,2063.36,17.29,46.0,-15.0,21.86,-4.49,-3.3,25.32,17.82,15.6,-36.34,-31.18,29.66,0,0,0,0,0,1.21,-2.0,-0.722,-0.934,-2.245,-5.787,-9.352,-10.176
2015-12-31,2043.94,18.21,46.0,-19.42,-15.0,21.86,-4.49,-3.3,25.32,17.82,15.6,-36.34,-31.18,0,0,0,0,0,0.92,0.0,-0.941,-1.516,-2.602,-5.908,-6.642,-10.413
2016-01-04,2012.66,20.7,43.0,-31.28,-19.42,-15.0,21.86,-4.49,-3.3,25.32,17.82,15.6,-36.34,1,0,0,0,0,2.49,-3.0,-1.53,0.198,-3.404,-4.354,-6.633,-7.235
