DATE,SP500,VIX,FNG,SP500_Change,SP500_Change_lag1,SP500_Change_lag2,SP500_Change_lag3,SP500_Change_lag4,SP500_Change_lag5,SP500_Change_lag6,SP500_Change_lag7,SP500_Change_lag8,SP500_Change_lag9,S&P_1day_up,S&P_3day_up,S&P_5day_up,S&P_14day_up,S&P_28day_up,VIX_Change,FNG_Change,RSI,BB_Upper,BB_Lower,SP500_Change_Percentage,S&P_22day_up,SP500_Change_1day,SP500_Change_3day,SP500_Change_5day,SP500_Change_14day,SP500_Change_22day,SP500_Change_28day
2018-03-09,2786.57,14.64,44.0,47.6,12.17,-1.32,7.18,29.69,13.58,-36.16,-30.45,-35.32,32.3,0,0,0,0,0,-1.9,19.0,59.2,2791.96,2635.78,1.738,0,-0.13,-1.354,-1.262,-5.32,-5.271,-3.412
2018-03-12,2783.02,15.78,40.0,-3.55,47.6,12.17,-1.32,7.18,29.69,13.58,-36.16,-30.45,-35.32,0,0,0,0,0,1.14,-4.0,58.55,2792.81,2651.28,-0.127,0,-0.636,-1.281,-2.516,-7.218,-4.272,-4.051
2018-03-13,2765.31,16.35,36.0,-17.71,-3.55,47.6,12.17,-1.32,7.18,29.69,13.58,-36.16,-30.45,0,0,0,0,0,0.57,-4.0,55.28,2793.77,2661.25,-0.636,0,-0.569,-0.478,-1.738,-5.421,-3.917,-3.414
2018-03-14,2749.48,17.23,29.0,-15.83,-17.71,-3.55,47.6,12.17,-1.32,7.18,29.69,13.58,-36.16,0,0,0,0,0,0.88,-7.0,52.46,2791.65,2672.02,-0.572,0,-0.078,-1.322,-1.358,-3.789,-2.591,-4.156
2018-03-15,2747.33,16.59,21.0,-2.15,-15.83,-17.71,-3.55,47.6,12.17,-1.32,7.18,29.69,13.58,1,0,0,0,0,-0.64,-8.0,52.07,2792.43,2676.12,-0.078,0,0.17,-1.105,-3.769,-3.073,-1.489,-3.925
2018-03-16,2752.01,15.8,19.0,4.68,-2.15,-15.83,-17.71,-3.55,47.6,12.17,-1.32,7.18,29.69,0,0,0,0,0,-0.79,-2.0,52.89,2793.95,2676.67,0.17,0,-1.423,-1.459,-5.96,-5.37,-1.579,-3.096
2018-03-19,2712.92,19.02,14.0,-39.09,4.68,-2.15,-15.83,-17.71,-3.55,47.6,12.17,-1.32,7.18,1,0,0,0,0,3.22,-5.0,45.85,2793.79,2674.91,-1.42,0,0.146,-2.516,-1.976,-3.625,-0.719,-1.563
2018-03-20,2716.94,18.2,16.0,4.02,-39.09,4.68,-2.15,-15.83,-17.71,-3.55,47.6,12.17,-1.32,0,0,0,0,0,-0.82,2.0,46.64,2793.78,2674.98,0.148,0,-0.185,-4.743,-3.845,-2.214,-1.725,-2.539
2018-03-21,2711.93,17.86,16.0,-5.01,4.02,-39.09,4.68,-2.15,-15.83,-17.71,-3.55,47.6,12.17,0,0,0,0,0,-0.34,0.0,45.74,2793.3,2676.52,-0.184,0,-2.512,-1.965,-3.936,-2.567,-1.533,-2.103
2018-03-22,2643.69,23.34,11.0,-68.24,-5.01,4.02,-39.09,4.68,-2.15,-15.83,-17.71,-3.55,47.6,0,0,0,1,0,5.48,-5.0,35.72,2801.51,2662.29,-2.516,0,-2.044,-1.146,-0.104,0.749,-0.337,-0.296
2018-03-23,2588.26,24.87,7.0,-55.43,-68.24,-5.01,4.02,-39.09,4.68,-2.15,-15.83,-17.71,-3.55,1,1,0,1,1,1.53,-4.0,29.98,2817.07,2630.82,-2.097,1,2.659,0.633,-0.241,2.574,1.934,1.569
2018-03-26,2658.55,21.03,8.0,70.29,-55.43,-68.24,-5.01,4.02,-39.09,4.68,-2.15,-15.83,-17.71,0,0,0,1,1,-3.84,1.0,42.59,2811.5,2624.29,2.716,1,-1.775,-0.683,-1.704,0.745,0.324,0.188
2018-03-27,2612.62,22.5,6.0,-45.93,70.29,-55.43,-68.24,-5.01,4.02,-39.09,4.68,-2.15,-15.83,0,0,1,1,1,1.47,-2.0,37.8,2814.58,2608.04,-1.728,1,-0.287,-1.156,1.206,3.527,2.155,2.257
2018-03-28,2605.0,22.87,7.0,-7.62,-45.93,70.29,-55.43,-68.24,-5.01,4.02,-39.09,4.68,-2.15,1,1,1,1,1,0.37,1.0,37.05,2819.03,2592.71,-0.292,1,1.373,0.362,2.214,3.967,1.648,2.561
2018-03-29,2640.87,19.97,8.0,35.87,-7.62,-45.93,70.29,-55.43,-68.24,-5.01,4.02,-39.09,4.68,0,1,0,1,1,-2.9,1.0,42.77,2820.12,2587.93,1.377,1,-2.264,0.147,-1.397,2.006,0.535,2.185
2018-04-02,2581.88,23.62,7.0,-58.99,35.87,-7.62,-45.93,70.29,-55.43,-68.24,-5.01,4.02,-39.09,1,1,1,1,1,3.65,-1.0,36.84,2826.27,2570.85,-2.234,1,1.233,3.066,1.184,3.342,2.037,5.346
2018-04-03,2614.45,21.1,9.0,32.57,-58.99,35.87,-7.62,-45.93,70.29,-55.43,-68.24,-5.01,4.02,1,0,1,1,1,-2.52,2.0,41.65,2825.57,2560.91,1.261,1,1.171,-0.387,1.643,2.163,0.592,4.387
2018-04-04,2644.69,20.06,11.0,30.24,32.57,-58.99,35.87,-7.62,-45.93,70.29,-55.43,-68.24,-5.01,1,0,0,0,1,-1.04,2.0,45.78,2821.99,2556.14,1.157,1,0.694,-1.206,-0.096,-0.387,0.716,3.268
2018-04-05,2662.84,18.94,13.0,18.15,30.24,32.57,-58.99,35.87,-7.62,-45.93,70.29,-55.43,-68.24,0,0,1,0,1,-1.12,2.0,48.15,2818.08,2553.65,0.686,1,-2.207,-0.226,0.043,-0.886,0.37,1.838
2018-04-06,2604.47,21.49,9.0,-58.37,18.15,30.24,32.57,-58.99,35.87,-7.62,-45.93,70.29,-55.43,1,1,1,1,1,2.55,-4.0,41.82,2813.54,2544.75,-2.192,1,0.326,1.417,1.946,2.346,2.533,4.431
2018-04-09,2613.16,21.77,12.0,8.69,-58.37,18.15,30.24,32.57,-58.99,35.87,-7.62,-45.93,70.29,1,1,1,1,1,0.28,3.0,43.02,2798.23,2542.71,0.334,1,1.678,1.952,2.483,2.179,3.249,4.107
2018-04-10,2656.87,20.47,14.0,43.71,8.69,-58.37,18.15,30.24,32.57,-58.99,35.87,-7.62,-45.93,0,0,1,0,1,-1.3,2.0,48.75,2781.07,2547.25,1.673,1,-0.562,-0.022,1.895,-0.338,2.533,2.147
2018-04-11,2642.19,20.24,18.0,-14.68,43.71,8.69,-58.37,18.15,30.24,32.57,-58.99,35.87,-7.62,1,1,1,1,1,-0.23,4.0,47.04,2765.56,2550.46,-0.553,1,0.821,1.342,2.501,0.475,3.219,3.418
2018-04-12,2663.99,18.49,22.0,21.8,-14.68,43.71,8.69,-58.37,18.15,30.24,32.57,-58.99,35.87,0,1,1,0,1,-1.75,4.0,49.85,2752.87,2554.6,0.825,1,-0.291,1.605,1.103,-1.072,2.503,2.288
2018-04-13,2656.3,17.41,23.0,-7.69,21.8,-14.68,43.71,8.69,-58.37,18.15,30.24,32.57,-58.99,1,1,1,0,1,-1.08,1.0,48.87,2738.59,2559.77,-0.289,1,0.809,1.965,0.52,-0.997,2.07,2.89
2018-04-16,2677.84,16.56,25.0,21.54,-7.69,21.8,-14.68,43.71,8.69,-58.37,18.15,30.24,32.57,1,1,0,0,1,-0.85,2.0,51.75,2722.86,2568.09,0.811,1,1.075,0.576,-0.284,-0.543,1.68,1.879
2018-04-17,2706.39,15.25,28.0,28.55,21.54,-7.69,21.8,-14.68,43.71,8.69,-58.37,18.15,30.24,1,0,0,0,1,-1.31,3.0,55.34,2721.44,2568.86,1.066,1,0.084,-1.354,-2.682,-1.261,0.513,0.558
2018-04-18,2708.64,15.6,32.0,2.25,28.55,21.54,-7.69,21.8,-14.68,43.71,8.69,-58.37,18.15,0,0,0,0,0,0.35,4.0,55.62,2719.53,2569.93,0.083,1,-0.573,-1.417,-2.558,-1.357,0.16,-0.694
2018-04-19,2693.13,15.96,32.0,-15.51,2.25,28.55,21.54,-7.69,21.8,-14.68,43.71,8.69,-58.37,0,0,0,1,1,0.36,0.0,53.14,2715.6,2571.98,-0.573,1,-0.849,-2.162,-0.967,0.172,1.472,1.14
2018-04-20,2670.14,16.88,38.0,-22.99,-15.51,2.25,28.55,21.54,-7.69,21.8,-14.68,43.71,8.69,1,0,0,1,1,0.92,6.0,49.62,2717.84,2572.39,-0.854,1,0.006,-1.141,-0.009,1.965,2.016,1.304
2018-04-23,2670.29,16.34,40.0,0.15,-22.99,-15.51,2.25,28.55,21.54,-7.69,21.8,-14.68,43.71,0,0,0,1,1,-0.54,2.0,49.64,2717.78,2580.65,0.006,1,-1.338,-0.125,-0.833,2.151,2.359,2.409
2018-04-24,2634.56,18.02,32.0,-35.73,0.15,-22.99,-15.51,2.25,28.55,21.54,-7.69,21.8,-14.68,1,1,1,1,1,1.68,-8.0,44.34,2716.73,2579.3,-1.338,1,0.181,1.324,0.758,3.579,3.49,4.206
2018-04-25,2639.4,17.84,38.0,4.84,-35.73,0.15,-22.99,-15.51,2.25,28.55,21.54,-7.69,21.8,1,1,0,1,1,-0.18,6.0,45.19,2716.28,2582.43,0.184,1,1.045,0.328,-0.142,2.735,3.11,4.152
2018-04-26,2666.94,16.24,42.0,27.54,4.84,-35.73,0.15,-22.99,-15.51,2.25,28.55,21.54,-7.69,1,0,0,1,1,-1.6,4.0,49.9,2716.55,2588.35,1.043,1,0.113,-0.46,-1.41,2.104,0.868,3.994
2018-04-27,2669.91,15.41,40.0,2.97,27.54,4.84,-35.73,0.15,-22.99,-15.51,2.25,28.55,21.54,0,0,0,1,1,-0.83,-2.0,50.4,2718.2,2589.61,0.111,1,-0.82,-1.284,-0.243,1.883,2.029,3.767
2018-04-30,2648.05,15.93,42.0,-21.86,2.97,27.54,4.84,-35.73,0.15,-22.99,-15.51,2.25,28.55,1,0,1,1,1,0.52,2.0,46.74,2712.53,2601.9,-0.819,1,0.253,-0.686,0.921,2.432,2.143,4.906
2018-05-01,2654.8,15.49,38.0,6.75,-21.86,2.97,27.54,4.84,-35.73,0.15,-22.99,-15.51,2.25,0,1,1,1,1,-0.44,-4.0,47.99,2710.99,2607.47,0.255,1,-0.722,0.326,0.647,2.953,3.014,4.804
2018-05-02,2635.67,15.97,39.0,-19.13,6.75,-21.86,2.97,27.54,4.84,-35.73,0.15,-22.99,-15.51,0,1,1,1,1,0.48,1.0,44.77,2711.19,2606.37,-0.721,1,-0.224,1.392,2.34,3.344,4.189,5.695
2018-05-03,2629.73,15.9,32.0,-5.94,-19.13,6.75,-21.86,2.97,27.54,4.84,-35.73,0.15,-22.99,1,1,1,1,1,-0.07,-7.0,43.79,2710.99,2603.26,-0.225,1,1.278,1.601,3.541,3.929,4.518,5.536
2018-05-04,2663.42,14.77,40.0,33.69,-5.94,-19.13,6.75,-21.86,2.97,27.54,4.84,-35.73,0.15,1,1,1,1,1,-1.13,8.0,50.43,2708.24,2611.9,1.281,1,0.35,1.307,2.445,2.447,4.142,4.528
2018-05-07,2672.63,14.75,41.0,9.21,33.69,-5.94,-19.13,6.75,-21.86,2.97,27.54,4.84,-35.73,0,1,1,1,1,-0.02,1.0,52.1,2706.36,2619.73,0.346,1,-0.027,1.894,2.159,1.828,3.67,4.019
2018-05-08,2671.92,14.71,49.0,-0.71,9.21,33.69,-5.94,-19.13,6.75,-21.86,2.97,27.54,4.84,1,1,1,1,1,-0.04,8.0,51.96,2707.18,2620.41,-0.027,1,0.968,2.088,1.479,0.671,4.008,3.81
2018-05-09,2697.79,13.42,49.0,25.87,-0.71,9.21,33.69,-5.94,-19.13,6.75,-21.86,2.97,27.54,1,1,1,1,1,-1.29,0.0,56.69,2711.17,2621.98,0.968,1,0.946,1.21,0.923,0.981,3.152,2.425
2018-05-10,2723.07,13.23,53.0,25.28,25.87,-0.71,9.21,33.69,-5.94,-19.13,6.75,-21.86,2.97,1,0,0,0,1,-0.19,4.0,60.76,2720.43,2618.63,0.937,1,0.172,-0.431,-0.109,-0.66,2.364,1.64
2018-05-11,2727.72,12.65,54.0,4.65,25.28,25.87,-0.71,9.21,33.69,-5.94,-19.13,6.75,-21.86,1,0,0,1,1,-0.58,1.0,61.48,2729.51,2616.69,0.171,1,0.089,-0.193,-0.542,0.253,1.759,0.809
2018-05-14,2730.13,12.93,54.0,2.41,4.65,25.28,25.87,-0.71,9.21,33.69,-5.94,-19.13,6.75,0,0,1,1,1,0.28,0.0,61.86,2737.37,2614.07,0.088,1,-0.685,-0.367,0.106,0.614,1.92,0.907
2018-05-15,2711.45,14.63,55.0,-18.68,2.41,4.65,25.28,25.87,-0.71,9.21,33.69,-5.94,-19.13,1,1,1,1,1,1.7,1.0,57.06,2738.16,2613.78,-0.684,1,0.403,0.056,0.476,1.368,2.498,0.206
2018-05-16,2722.46,13.42,53.0,11.01,-18.68,2.41,4.65,25.28,25.87,-0.71,9.21,33.69,-5.94,0,1,1,1,1,-1.21,-2.0,59.08,2740.57,2612.75,0.406,1,-0.086,0.389,0.399,1.84,1.892,0.022
2018-05-17,2720.13,13.43,53.0,-2.33,11.01,-18.68,2.41,4.65,25.28,25.87,-0.71,9.21,33.69,0,1,1,1,0,0.01,0.0,58.45,2744.35,2611.67,-0.086,1,-0.263,0.158,0.28,1.845,1.56,-0.753
2018-05-18,2712.97,13.42,52.0,-7.16,-2.33,11.01,-18.68,2.41,4.65,25.28,25.87,-0.71,9.21,1,1,1,1,1,-0.01,-1.0,56.47,2748.08,2612.22,-0.263,1,0.737,0.747,0.307,2.429,1.998,0.123
2018-05-21,2733.01,13.08,56.0,20.04,-7.16,-2.33,11.01,-18.68,2.41,4.65,25.28,25.87,-0.71,0,0,0,1,0,-0.34,4.0,60.5,2754.8,2611.77,0.739,1,-0.316,-0.194,-1.591,1.806,0.617,-0.54
2018-05-22,2724.44,13.22,59.0,-8.57,20.04,-7.16,-2.33,11.01,-18.68,2.41,4.65,25.28,25.87,1,0,0,1,1,0.14,3.0,58.03,2757.77,2617.8,-0.314,1,0.324,-0.114,-0.016,2.284,1.114,0.083
2018-05-23,2733.29,12.58,54.0,8.85,-8.57,20.04,-7.16,-2.33,11.01,-18.68,2.41,4.65,25.28,0,0,0,1,0,-0.64,-5.0,59.85,2761.44,2623.52,0.325,0,-0.203,-1.594,-1.028,1.554,-0.595,-0.737
2018-05-24,2727.76,12.53,48.0,-5.53,8.85,-8.57,20.04,-7.16,-2.33,11.01,-18.68,2.41,4.65,0,0,1,1,1,-0.05,-6.0,58.15,2765.07,2625.97,-0.202,0,-0.235,-0.137,0.251,2.002,-0.172,0.324
2018-05-25,2721.33,13.22,44.0,-6.43,-5.53,8.85,-8.57,20.04,-7.16,-2.33,11.01,-18.68,2.41,0,0,1,1,1,0.69,-4.0,56.15,2767.46,2628.71,-0.236,0,-1.154,-0.589,0.936,2.138,-0.796,1.411
2018-05-29,2689.86,17.02,34.0,-31.47,-6.43,-5.53,8.85,-8.57,20.04,-7.16,-2.33,11.01,-18.68,1,1,1,1,1,3.8,-10.0,47.53,2765.81,2634.54,-1.156,1,1.255,1.645,2.166,3.083,0.972,3.466
2018-05-30,2724.01,14.94,42.0,34.15,-31.47,-6.43,-5.53,8.85,-8.57,20.04,-7.16,-2.33,11.01,0,1,1,1,1,-2.08,8.0,55.51,2766.58,2640.7,1.27,0,-0.697,0.85,1.797,1.434,-0.21,2.596
2018-05-31,2705.27,15.43,43.0,-18.74,34.15,-31.47,-6.43,-5.53,8.85,-8.57,20.04,-7.16,-2.33,1,1,1,1,1,0.49,1.0,50.93,2761.8,2652.44,-0.688,1,1.077,1.598,2.39,2.278,0.787,2.524
2018-06-01,2734.62,13.46,52.0,29.35,-18.74,34.15,-31.47,-6.43,-5.53,8.85,-8.57,20.04,-7.16,1,1,1,1,1,-1.97,9.0,56.92,2755.18,2669.55,1.085,0,0.453,1.395,1.642,0.56,-0.791,2.354
2018-06-04,2746.87,12.74,55.0,12.25,29.35,-18.74,34.15,-31.47,-6.43,-5.53,8.85,-8.57,20.04,1,1,1,1,1,-0.72,3.0,59.17,2755.56,2677.51,0.448,0,0.071,0.859,1.285,0.293,-0.375,1.991
2018-06-05,2748.8,12.4,58.0,1.93,12.25,29.35,-18.74,34.15,-31.47,-6.43,-5.53,8.85,-8.57,1,1,1,0,1,-0.34,3.0,59.52,2756.23,2684.46,0.07,1,0.857,1.101,1.385,-1.155,0.401,1.807
2018-06-06,2772.35,11.64,65.0,23.55,1.93,12.25,29.35,-18.74,34.15,-31.47,-6.43,-5.53,8.85,0,1,1,0,1,-0.76,7.0,63.7,2760.84,2689.89,0.857,1,-0.072,0.351,0.119,-1.793,0.43,1.353
2018-06-07,2770.37,12.13,62.0,-1.98,23.55,1.93,12.25,29.35,-18.74,34.15,-31.47,-6.43,-5.53,1,1,1,0,1,0.49,-3.0,63.11,2767.19,2690.8,-0.071,1,0.312,0.594,0.437,-2.552,0.847,1.632
2018-06-08,2779.03,12.18,63.0,8.66,-1.98,23.55,1.93,12.25,29.35,-18.74,34.15,-31.47,-6.43,1,0,1,0,1,0.05,1.0,64.65,2775.62,2687.96,0.313,0,0.107,-0.123,0.023,-2.264,-0.181,0.919
2018-06-11,2782.0,12.35,64.0,2.97,8.66,-1.98,23.55,1.93,12.25,29.35,-18.74,34.15,-31.47,1,1,0,0,1,0.17,1.0,65.19,2783.42,2685.59,0.107,1,0.175,0.018,-0.297,-2.29,0.586,0.714
2018-06-12,2786.85,12.34,65.0,4.85,2.97,8.66,-1.98,23.55,1.93,12.25,29.35,-18.74,34.15,0,0,0,0,1,-0.01,1.0,66.09,2791.24,2683.45,0.174,1,-0.403,-0.258,-0.872,-2.162,0.52,0.724
2018-06-13,2775.63,12.94,64.0,-11.22,4.85,2.97,8.66,-1.98,23.55,1.93,12.25,29.35,-18.74,1,0,0,0,1,0.6,-1.0,62.07,2795.53,2685.58,-0.403,1,0.246,-0.067,-0.298,-2.239,0.818,1.606
2018-06-14,2782.49,12.12,63.0,6.86,-11.22,4.85,2.97,8.66,-1.98,23.55,1.93,12.25,29.35,0,0,0,0,1,-0.82,-1.0,63.53,2800.76,2686.35,0.247,1,-0.102,-0.717,-1.179,-1.653,0.975,2.291
2018-06-15,2779.66,11.98,61.0,-2.83,6.86,-11.22,4.85,2.97,8.66,-1.98,23.55,1.93,12.25,0,0,0,0,1,-0.14,-2.0,62.46,2804.74,2688.32,-0.102,1,-0.212,-0.443,-0.891,-0.713,1.292,2.077
2018-06-18,2773.75,12.31,61.0,-5.91,-2.83,6.86,-11.22,4.85,2.97,8.66,-1.98,23.55,1.93,0,0,0,1,1,0.33,0.0,60.18,2806.79,2692.35,-0.213,1,-0.401,-0.863,-2.039,0.375,1.106,1.621
2018-06-19,2762.59,13.35,53.0,-11.16,-5.91,-2.83,6.86,-11.22,4.85,2.97,8.66,-1.98,23.55,1,0,0,1,1,1.04,-8.0,56.03,2808.01,2694.09,-0.402,1,0.171,-0.278,-1.425,1.127,1.415,1.442
2018-06-20,2767.32,12.79,57.0,4.73,-11.16,-5.91,-2.83,6.86,-11.22,4.85,2.97,8.66,-1.98,0,0,0,1,1,-0.56,4.0,57.37,2809.2,2697.18,0.171,1,-0.636,-1.819,-2.45,0.243,1.436,1.773
2018-06-21,2749.76,14.64,52.0,-17.56,4.73,-11.16,-5.91,-2.83,6.86,-11.22,4.85,2.97,8.66,1,0,0,1,1,1.85,-5.0,51.12,2809.31,2698.72,-0.635,1,0.185,-0.965,-1.209,1.754,2.553,2.298
2018-06-22,2754.88,13.77,52.0,5.12,-17.56,4.73,-11.16,-5.91,-2.83,6.86,-11.22,4.85,2.97,0,0,0,1,1,-0.87,0.0,52.74,2809.34,2701.4,0.186,1,-1.375,-2.009,-1.328,1.689,3.316,2.631
2018-06-25,2717.07,17.33,42.0,-37.81,5.12,-17.56,4.73,-11.16,-5.91,-2.83,6.86,-11.22,4.85,1,0,1,1,1,3.56,-10.0,41.76,2809.69,2700.62,-1.372,1,0.217,-0.028,0.35,2.953,4.369,4.475
2018-06-26,2723.06,15.92,47.0,5.99,-37.81,5.12,-17.56,4.73,-11.16,-5.91,-2.83,6.86,-11.22,0,0,0,1,1,-1.41,5.0,43.76,2804.95,2708.69,0.22,1,-0.862,-0.173,-0.362,3.183,3.524,4.687
2018-06-27,2699.63,17.91,36.0,-23.43,5.99,-37.81,5.12,-17.56,4.73,-11.16,-5.91,-2.83,6.86,1,1,1,1,1,1.99,-11.0,38.24,2808.03,2703.17,-0.86,1,0.613,0.994,1.358,4.26,3.781,5.832
2018-06-28,2716.31,16.85,39.0,16.68,-23.43,5.99,-37.81,5.12,-17.56,4.73,-11.16,-5.91,-2.83,1,0,1,1,1,-1.06,3.0,43.69,2806.65,2705.65,0.618,1,0.076,-0.114,1.612,3.266,3.703,5.237
2018-06-29,2718.37,16.09,34.0,2.06,16.68,-23.43,5.99,-37.81,5.12,-17.56,4.73,-11.16,-5.91,1,1,1,1,1,-0.76,-5.0,44.34,2807.69,2702.99,0.076,1,0.307,0.671,2.422,3.073,3.497,4.978
2018-07-02,2726.71,15.6,35.0,8.34,2.06,16.68,-23.43,5.99,-37.81,5.12,-17.56,4.73,-11.16,0,1,1,1,1,-0.49,1.0,47.02,2808.05,2700.61,0.307,1,-0.496,1.218,2.469,2.953,3.697,3.92
2018-07-03,2713.22,16.14,32.0,-13.49,8.34,2.06,16.68,-23.43,5.99,-37.81,5.12,-17.56,4.73,1,1,1,1,1,0.54,-3.0,43.38,2809.17,2695.94,-0.495,1,0.858,2.602,2.23,3.931,4.662,3.987
2018-07-05,2736.61,14.97,33.0,23.39,-13.49,8.34,2.06,16.68,-23.43,5.99,-37.81,5.12,-17.56,1,1,1,1,1,-1.17,1.0,50.53,2807.02,2694.51,0.862,1,0.855,2.109,2.273,4.034,4.194,3.809
2018-07-06,2759.82,13.37,40.0,23.21,23.39,-13.49,8.34,2.06,16.68,-23.43,5.99,-37.81,5.12,1,1,1,1,1,-1.6,7.0,56.41,2805.94,2694.53,0.848,1,0.89,0.519,1.516,2.836,3.604,2.14
2018-07-09,2784.17,12.69,47.0,24.35,23.21,23.39,-13.49,8.34,2.06,16.68,-23.43,5.99,-37.81,1,1,1,1,1,-0.68,7.0,61.57,2806.77,2694.22,0.882,1,0.35,0.512,0.517,1.256,2.664,2.048
2018-07-10,2793.84,12.64,45.0,9.67,24.35,23.21,23.39,-13.49,8.34,2.06,16.68,-23.43,5.99,0,1,1,1,1,-0.05,-2.0,63.42,2808.91,2693.27,0.347,1,-0.712,0.268,0.564,0.315,2.146,2.022
2018-07-11,2774.02,13.63,41.0,-19.82,9.67,24.35,23.21,23.39,-13.49,8.34,2.06,16.68,-23.43,1,1,1,1,1,0.99,-4.0,57.32,2806.93,2693.96,-0.709,1,0.869,0.874,1.489,1.513,2.121,2.972
2018-07-12,2798.29,12.58,49.0,24.27,-19.82,9.67,24.35,23.21,23.39,-13.49,8.34,2.06,16.68,1,1,1,1,1,-1.05,8.0,62.13,2810.88,2692.28,0.875,1,0.109,0.406,0.224,0.543,0.852,2.331
2018-07-13,2801.31,12.18,47.0,3.02,24.27,-19.82,9.67,24.35,23.21,23.39,-13.49,8.34,2.06,0,1,1,1,1,-0.4,-2.0,62.69,2814.3,2690.74,0.108,1,-0.103,0.511,0.019,0.926,1.381,2.162
2018-07-16,2798.43,12.83,45.0,-2.88,3.02,24.27,-19.82,9.67,24.35,23.21,23.39,-13.49,8.34,1,1,1,1,1,0.65,-2.0,61.75,2817.39,2689.52,-0.103,1,0.397,0.216,0.305,1.496,0.712,2.09
2018-07-17,2809.55,12.06,49.0,11.12,-2.88,3.02,24.27,-19.82,9.67,24.35,23.21,23.39,-13.49,1,0,1,1,1,-0.77,4.0,64.0,2823.23,2687.27,0.397,1,0.217,-0.276,0.388,1.46,1.113,2.328
2018-07-18,2815.62,12.1,56.0,6.07,11.12,-2.88,3.02,24.27,-19.82,9.67,24.35,23.21,23.39,0,0,1,1,1,0.04,7.0,65.2,2830.78,2685.02,0.216,1,-0.396,-0.308,1.084,1.524,1.228,2.887
2018-07-19,2804.49,12.87,50.0,-11.13,6.07,11.12,-2.88,3.02,24.27,-19.82,9.67,24.35,23.21,0,1,1,1,1,0.77,-6.0,61.16,2835.35,2684.17,-0.395,1,-0.094,0.565,1.17,1.89,1.867,3.304
2018-07-20,2801.83,12.86,53.0,-2.66,-11.13,6.07,11.12,-2.88,3.02,24.27,-19.82,9.67,24.35,1,1,1,1,1,-0.01,3.0,60.2,2839.96,2684.77,-0.095,1,0.184,1.577,0.606,1.845,2.18,4.001
2018-07-23,2806.98,12.62,58.0,5.15,-2.66,-11.13,6.07,11.12,-2.88,3.02,24.27,-19.82,9.67,1,1,0,1,1,-0.24,5.0,61.46,2844.85,2685.09,0.184,1,0.479,1.087,-0.156,0.939,1.957,3.36
2018-07-24,2820.4,12.41,64.0,13.42,5.15,-2.66,-11.13,6.07,11.12,-2.88,3.02,24.27,-19.82,1,0,0,1,1,-0.21,6.0,64.61,2850.32,2689.95,0.478,1,0.915,-0.056,-0.146,0.055,1.303,2.89
2018-07-25,2846.07,12.29,70.0,25.67,13.42,5.15,-2.66,-11.13,6.07,11.12,-2.88,3.02,24.27,0,0,0,0,1,-0.12,6.0,69.7,2859.88,2692.68,0.91,1,-0.306,-1.541,-1.16,-0.217,1.015,1.796
2018-07-26,2837.44,12.14,72.0,-8.63,25.67,13.42,5.15,-2.66,-11.13,6.07,11.12,-2.88,3.02,0,0,0,0,1,-0.15,2.0,66.25,2863.0,2703.35,-0.303,1,-0.654,-0.743,-0.359,-0.67,2.084,1.798
2018-07-27,2818.82,13.03,67.0,-18.62,-8.63,25.67,13.42,5.15,-2.66,-11.13,6.07,11.12,-2.88,0,0,1,1,1,0.89,-5.0,59.41,2863.31,2713.29,-0.656,1,-0.572,-0.192,0.759,0.771,2.774,2.087
2018-07-30,2802.6,14.26,64.0,-16.22,-18.62,-8.63,25.67,13.42,5.15,-2.66,-11.13,6.07,11.12,1,1,1,1,1,1.23,-3.0,54.17,2860.47,2724.55,-0.575,1,0.486,0.873,1.696,1.686,3.953,2.451
2018-07-31,2816.29,12.83,66.0,13.69,-16.22,-18.62,-8.63,25.67,13.42,5.15,-2.66,-11.13,6.07,0,1,1,1,1,-1.43,2.0,57.57,2858.52,2735.46,0.488,1,-0.105,0.858,1.504,1.454,3.027,2.171
2018-08-01,2813.36,13.15,66.0,-2.93,13.69,-16.22,-18.62,-8.63,25.67,13.42,5.15,-2.66,-11.13,1,1,1,1,1,0.32,0.0,56.6,2850.32,2753.67,-0.104,1,0.492,1.315,1.574,1.761,3.13,2.646
2018-08-02,2827.22,12.19,68.0,13.86,-2.93,13.69,-16.22,-18.62,-8.63,25.67,13.42,5.15,-2.66,1,1,1,1,1,-0.96,2.0,60.03,2845.58,2767.47,0.493,1,0.467,1.11,0.937,1.23,2.47,2.193
2018-08-03,2840.35,11.64,71.0,13.13,13.86,-2.93,13.69,-16.22,-18.62,-8.63,25.67,13.42,5.15,1,1,0,1,1,-0.55,3.0,63.01,2845.95,2775.16,0.464,1,0.355,0.614,-0.25,0.588,1.707,2.258
2018-08-06,2850.4,11.27,72.0,10.05,13.13,13.86,-2.93,13.69,-16.22,-18.62,-8.63,25.67,13.42,1,1,0,1,1,-0.37,1.0,65.15,2851.11,2776.62,0.354,1,0.283,0.112,-1.002,0.855,0.973,1.922
2018-08-07,2858.45,10.93,73.0,8.05,10.05,13.13,13.86,-2.93,13.69,-16.22,-18.62,-8.63,25.67,0,0,0,1,1,-0.34,1.0,66.81,2857.88,2776.32,0.282,1,-0.026,-0.883,-0.649,1.343,0.464,1.065
