DATE,Open,Close,Adj Close
2023-10-10,432.94,434.54,427.3
2023-10-11,435.64,436.32,429.05
2023-10-12,436.95,433.66,426.44
2023-10-13,435.21,431.5,424.31
2023-10-16,433.82,436.04,428.78
2023-10-17,432.81,436.02,428.76
2023-10-18,434.19,430.21,423.05
2023-10-19,430.95,426.43,419.33
2023-10-20,425.98,421.19,414.18
2023-10-23,419.61,420.46,413.46
2023-10-24,422.65,423.63,416.58
2023-10-25,421.89,417.55,410.6
2023-10-26,416.45,412.55,405.68
2023-10-27,414.19,410.68,403.84
2023-10-30,413.56,415.59,408.67
2023-10-31,416.18,418.2,411.24
2023-11-01,419.2,422.66,415.62
2023-11-02,426.58,430.76,423.59
2023-11-03,433.14,434.69,427.45
2023-11-06,435.47,435.69,428.43
2023-11-07,435.69,436.93,429.65
2023-11-08,437.55,437.25,429.97
2023-11-09,438.43,433.84,426.62
2023-11-10,435.98,440.61,433.27
2023-11-13,439.23,440.19,432.86
2023-11-14,446.32,448.73,441.26
2023-11-15,450.11,449.68,442.19
2023-11-16,449.22,450.23,442.73
2023-11-17,450.24,450.79,443.28
2023-11-20,450.53,454.26,446.7
2023-11-21,453.18,453.27,445.72
2023-11-22,454.98,455.02,447.44
2023-11-24,455.07,455.3,447.72
2023-11-27,454.65,454.48,446.91
2023-11-28,454.08,454.93,447.35
2023-11-29,457.15,454.61,447.04
2023-11-30,455.48,456.4,448.8
2023-12-01,455.77,459.1,451.46
2023-12-04,455.6,456.69,449.09
2023-12-05,455.26,456.6,449.0
2023-12-06,458.81,454.76,447.19
2023-12-07,456.91,458.23,450.6
2023-12-08,457.46,460.2,452.54
2023-12-11,459.69,461.99,454.3
2023-12-12,461.63,464.1,456.37
2023-12-13,464.49,470.5,462.67
2023-12-14,472.5,472.01,464.15
2023-12-15,469.49,469.33,463.39
2023-12-18,470.98,471.97,465.99
2023-12-19,472.53,474.84,468.83
2023-12-20,473.96,468.26,462.33
2023-12-21,471.33,472.7,466.71
2023-12-22,473.86,473.65,467.65
2023-12-26,474.07,475.65,469.63
2023-12-27,475.44,476.51,470.48
2023-12-28,476.88,476.69,470.65
2023-12-29,476.49,475.31,469.29
2024-01-02,472.16,472.65,466.66
2024-01-03,470.43,468.79,462.85
2024-01-04,468.3,467.28,461.36
2024-01-05,467.49,467.92,461.99
2024-01-08,468.43,474.6,468.59
2024-01-09,471.87,473.88,467.88
2024-01-10,474.16,476.56,470.52
2024-01-11,477.59,476.35,470.32
2024-01-12,477.84,476.68,470.64
2024-01-16,475.26,474.93,468.92
2024-01-17,471.82,472.29,466.31
2024-01-18,474.01,476.49,470.46
2024-01-19,477.65,482.43,476.32
2024-01-22,484.01,483.45,477.33
2024-01-23,484.01,484.86,478.72
2024-01-24,487.81,485.39,479.24
2024-01-25,487.58,488.03,481.85
2024-01-26,487.59,487.41,481.24
2024-01-29,487.73,491.27,485.05
2024-01-30,490.56,490.89,484.67
2024-01-31,488.62,482.88,476.76
2024-02-01,484.63,489.2,483.0
2024-02-02,489.65,494.35,488.09
2024-02-05,493.7,492.55,486.31
2024-02-06,493.52,493.98,487.72
2024-02-07,496.29,498.1,491.79
2024-02-08,498.1,498.32,492.01
2024-02-09,498.84,501.2,494.85
2024-02-12,501.17,500.98,494.64
2024-02-13,494.53,494.08,487.82
2024-02-14,496.79,498.57,492.26
2024-02-15,499.29,502.01,495.65
2024-02-16,501.7,499.51,493.18
2024-02-20,497.72,496.76,490.47
2024-02-21,495.42,497.21,490.91
2024-02-22,504.01,507.5,501.07
2024-02-23,509.27,507.85,501.42
2024-02-26,508.3,505.99,499.58
2024-02-27,506.7,506.93,500.51
2024-02-28,505.33,506.26,499.85
2024-02-29,508.07,508.08,501.65
2024-03-01,508.98,512.85,506.35
2024-03-04,512.03,512.3,505.81
2024-03-05,510.24,507.18,500.76
2024-03-06,510.55,509.75,503.29
2024-03-07,513.14,514.81,508.29
2024-03-08,515.46,511.72,505.24
2024-03-11,510.48,511.28,504.8
2024-03-12,513.45,516.78,510.24
2024-03-13,517.11,515.97,509.44
2024-03-14,516.97,514.95,508.43
2024-03-15,510.21,509.83,504.94
2024-03-18,514.0,512.86,507.94
2024-03-19,512.15,515.71,510.76
2024-03-20,515.77,520.48,515.48
2024-03-21,523.39,522.2,517.19
2024-03-22,522.11,521.21,516.21
2024-03-25,519.8,519.77,514.78
2024-03-26,521.23,518.81,513.83
2024-03-27,521.71,523.17,518.15
2024-03-28,523.21,523.07,518.05
2024-04-01,523.83,522.16,517.15
2024-04-02,518.24,518.84,513.86
2024-04-03,517.72,519.41,514.43
2024-04-04,523.52,513.07,508.15
2024-04-05,514.46,518.43,513.45
2024-04-08,519.15,518.72,513.74
2024-04-09,520.5,519.32,514.34
2024-04-10,513.48,514.12,509.19
2024-04-11,515.68,518.0,513.03
2024-04-12,514.37,510.85,505.95
2024-04-15,515.13,504.45,499.61
2024-04-16,504.94,503.53,498.7
2024-04-17,506.05,500.55,495.75
2024-04-18,501.98,499.52,494.73
2024-04-19,499.44,495.16,490.41
2024-04-22,497.83,499.72,494.92
2024-04-23,501.78,505.65,500.8
2024-04-24,506.56,505.41,500.56
2024-04-25,499.18,503.49,498.66
2024-04-26,506.35,508.26,503.38
2024-04-29,510.09,510.06,505.16
2024-04-30,508.56,501.98,497.16
2024-05-01,501.38,500.35,495.55
2024-05-02,504.15,505.03,500.18
2024-05-03,511.16,511.29,506.38
2024-05-06,513.75,516.57,511.61
2024-05-07,517.56,517.14,512.18
2024-05-08,515.26,517.19,512.23
2024-05-09,517.38,520.17,515.18
2024-05-10,521.81,520.84,515.84
2024-05-13,522.56,520.91,515.91
2024-05-14,521.11,523.3,518.28
2024-05-15,525.83,529.78,524.7
2024-05-16,529.88,528.69,523.62
2024-05-17,528.81,529.45,524.37
2024-05-20,529.57,530.06,524.97
2024-05-21,529.28,531.36,526.26
2024-05-22,530.65,529.83,524.75
2024-05-23,532.96,525.96,520.91
2024-05-24,527.85,529.44,524.36
2024-05-28,530.27,529.81,524.73
2024-05-29,525.68,526.1,521.05
2024-05-30,524.52,522.61,517.59
2024-05-31,523.59,527.37,522.31
2024-06-03,529.02,527.8,522.73
2024-06-04,526.46,528.39,523.32
2024-06-05,530.77,534.67,529.54
2024-06-06,534.98,534.66,529.53
2024-06-07,533.66,534.01,528.89
2024-06-10,533.18,535.66,530.52
2024-06-11,534.07,536.95,531.8
2024-06-12,541.63,541.36,536.16
2024-06-13,543.15,542.45,537.24
2024-06-14,540.88,542.78,537.57
2024-06-17,542.08,547.1,541.85
2024-06-18,547.16,548.49,543.23
2024-06-20,549.44,547.0,541.75
2024-06-21,544.4,544.51,541.02
2024-06-24,544.33,542.74,539.27
2024-06-25,543.99,544.83,541.34
2024-06-26,543.69,545.51,542.02
2024-06-27,545.37,546.37,542.87
2024-06-28,547.16,544.22,540.74
2024-07-01,545.63,545.34,541.85
2024-07-02,543.7,549.01,545.5
2024-07-03,548.69,551.46,547.93
2024-07-05,551.77,554.64,551.09
2024-07-08,555.44,555.28,551.73
2024-07-09,556.26,555.82,552.26
2024-07-10,557.07,561.32,557.73
2024-07-11,561.44,556.48,552.92
2024-07-12,557.63,559.99,556.4
2024-07-15,562.03,561.53,557.94
2024-07-16,562.87,564.86,561.24
2024-07-17,558.8,556.94,553.37
2024-07-18,558.51,552.66,549.12
2024-07-19,552.42,548.99,545.48
2024-07-22,553.0,554.65,551.1
2024-07-23,554.54,553.78,550.23
2024-07-24,548.86,541.23,537.77
2024-07-25,541.35,538.41,534.96
2024-07-26,542.28,544.44,540.95
2024-07-29,546.02,544.76,541.27
2024-07-30,546.26,542.0,538.53
2024-07-31,548.98,550.81,547.28
2024-08-01,552.57,543.01,539.53
2024-08-02,535.75,532.9,529.49
2024-08-05,511.64,517.38,514.07
2024-08-06,519.22,522.15,518.81
2024-08-07,528.47,518.66,515.34
2024-08-08,523.91,530.65,527.25
2024-08-09,529.81,532.99,529.58
2024-08-12,534.21,533.27,529.86
2024-08-13,536.53,542.04,538.57
2024-08-14,542.85,543.75,540.27
2024-08-15,549.5,553.07,549.53
2024-08-16,551.42,554.31,550.76
2024-08-19,554.73,559.61,556.03
2024-08-20,559.15,558.7,555.12
2024-08-21,559.77,560.62,557.03
2024-08-22,562.56,556.22,552.66
2024-08-23,559.53,562.13,558.53
2024-08-26,563.18,560.79,557.2
2024-08-27,559.49,561.56,557.96
2024-08-28,561.21,558.3,554.73
2024-08-29,560.31,558.35,554.78
2024-08-30,560.77,563.68,560.07
2024-09-03,560.47,552.08,548.55
2024-09-04,550.2,550.95,547.42
2024-09-05,550.89,549.61,546.09
2024-09-06,549.94,540.36,536.9
2024-09-09,544.65,546.41,542.91
2024-09-10,548.36,548.79,545.28
2024-09-11,548.7,554.42,550.87
2024-09-12,555.01,559.09,555.51
2024-09-13,559.71,562.01,558.41
2024-09-16,561.74,562.84,559.24
2024-09-17,565.1,563.07,559.47
2024-09-18,563.74,561.4,557.81
2024-09-19,571.01,570.98,567.32
2024-09-20,567.84,568.25,566.34
2024-09-23,569.34,569.67,567.76
2024-09-24,570.48,571.3,569.38
2024-09-25,571.14,570.04,568.13
2024-09-26,574.38,572.3,570.38
2024-09-27,573.39,571.47,569.55
2024-09-30,570.42,573.76,571.84
2024-10-01,573.4,568.62,566.71
2024-10-02,567.71,568.86,566.95
2024-10-03,567.36,567.82,565.92
2024-10-04,572.35,572.98,571.06
2024-10-07,571.3,567.8,565.9
2024-10-08,570.42,573.17,571.25
2024-10-09,573.16,577.14,575.2
2024-10-10,575.77,576.13,574.2
2024-10-11,576.05,579.58,577.64
2024-10-14,581.22,584.32,582.36
2024-10-15,584.59,579.78,577.84
2024-10-16,579.78,582.3,580.35
2024-10-17,585.91,582.35,580.4
2024-10-18,584.07,584.59,582.63
2024-10-21,583.85,583.63,581.67
2024-10-22,581.05,583.32,581.36
2024-10-23,581.26,577.99,576.05
2024-10-24,579.98,579.24,577.3
2024-10-25,581.51,579.04,577.1
2024-10-28,582.58,580.83,578.88
2024-10-29,579.85,581.77,579.82
2024-10-30,581.29,580.01,578.06
2024-10-31,575.56,568.64,566.73
2024-11-01,571.32,571.04,569.12
2024-11-04,571.18,569.81,567.9
2024-11-05,570.74,576.7,574.77
2024-11-06,589.2,591.04,589.06
2024-11-07,593.08,595.61,593.61
2024-11-08,596.17,598.19,596.18
2024-11-11,599.81,598.76,596.75
2024-11-12,598.68,596.9,594.9
2024-11-13,597.37,597.19,595.19
2024-11-14,597.32,593.35,591.36
2024-11-15,589.72,585.75,583.79
2024-11-18,586.22,588.15,586.18
2024-11-19,584.71,590.3,588.32
2024-11-20,590.38,590.5,588.52
2024-11-21,593.4,593.67,591.68
2024-11-22,593.66,595.51,593.51
2024-11-25,599.52,597.53,595.53
2024-11-26,598.8,600.65,598.64
2024-11-27,600.46,598.83,596.82
2024-11-29,599.66,602.55,600.53
2024-12-02,602.97,603.63,601.61
2024-12-03,603.39,603.91,601.88
2024-12-04,605.63,607.66,605.62
2024-12-05,607.66,606.66,604.62
2024-12-06,607.44,607.81,605.77
2024-12-09,607.69,604.68,602.65
2024-12-10,605.37,602.8,600.78
2024-12-11,605.78,607.46,605.42
2024-12-12,606.58,604.33,602.3
2024-12-13,606.4,604.21,602.18
2024-12-16,606.0,606.79,604.75
2024-12-17,604.19,604.29,602.26
2024-12-18,603.98,586.28,584.31
2024-12-19,591.36,586.1,584.13
2024-12-20,581.77,591.15,591.15
2024-12-23,590.89,594.69,594.69
2024-12-24,596.06,601.3,601.3
2024-12-26,599.5,601.34,601.34
2024-12-27,597.54,595.01,595.01
